product_id,product_fullName,product_url,product_name,product_cost,review_title,review_content,review_rating,review_date,review_location,review_likes,review_dislikes
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=3,Intel I7,"6,999",Super!,"Working fine, easily installed. Nice upgrade for older desktop computer",5,5 months ago, Guntur,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=3,Intel I7,"6,999",Mind-blowing purchase,Good condition and good packaging too actually. so far its working without any issue,5,5 months ago, Palakkad,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Unsatisfactory,Worst product smd capacitor corcuit is damaged dont prefer this please dont buy this product,1,6 months ago, Karur,0,1
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Wonderful,"Working good and smooth. I dont feel like a used one. It works just fine, for all day to day stuffs. Value for money...",5,6 months ago, Chennai,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Good choice,Working fine,4,6 months ago, Patna,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Highly recommended,great This is working.,5,7 months ago, Tundra,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Does the job,Product averageI was expecting the K version Now that's just sad DONT NOT BUY the product,3,7 months ago, Kohima,0,3
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Worth every penny,Wow,5,7 months ago, Palghar District,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Wonderful,Good product,4,8 months ago, Uttar Bastar Kanker District,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Best in the market!,Fabulous product feels new,5,10 months ago, Darbhanga,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Slightly disappointed,"I knew that I was ordering a used item. There were black marks on the CPU pins! I was worried whether the processor will run at all. Thankfully, it booted off much to my own surprise!",1,"Jun, 2023", Chennai,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=4,Intel I7,"6,999",Super!,Very nice product .,5,"May, 2023", Ghaziabad,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=5,Intel I7,"6,999",Terrific purchase,"Excellent product, new like condition working really good, really good seller",5,"Mar, 2023", Dera Bassi,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=5,Intel I7,"6,999",Great product,100% product working.. Thanks Seller. Computer-ba tarakbatjok...i3 oni i7 processor ona upgrade kaora.,5,"Feb, 2023", Williamnagar,0,0
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=5,Intel I7,"6,999",Fair,"Heating problem , when i play pubg pc or worzone cpu temp goes to 110",3,"Jan, 2023", Pen,1,4
itmfa5j4jcma4px6,intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-i7-3770-3-9-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmfa5j4jcma4px6?page=5,Intel I7,"6,999",Classy product,Awesome,5,"Nov, 2022", New Delhi,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",excessive power,"I am really impressed by Intel i7 4790. It beats many competition. I upgraded from AMD FX 4100 and am seeing speedups of more than 100%. The rendering in Modo, Vray and Maxwell are very quick. The heat generation is a problem but I got a Cooler Master 120V cooling system which takes care of it.I eagerly await ZBrush ugraded to new 64-bit as that will be a smooth operation in this system.Games such as Skyrim with many mods looks cool and runs smooth and very well.I am happy with the purch...",5,"Sep, 2014", Kolkata,25,10
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",good one but not the best,its a good processor but the 3rd gen intel processors have less tdp and performance is equivalent. seriously i7 is for high end programming if you need for gaming i5 is sufficient,3,"Oct, 2014", ,28,15
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Value-for-money,Good performance high speed work.,4,4 months ago, Chandrapur,1,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Value-for-money,Now working,4,6 months ago, Hoshiarpur,1,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Worth every penny,I like it,5,7 months ago, Namrup,3,2
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Great product,Nice package ?? nd working fine with zeb h81m2 16 GB Ram DDR3 500 GB nvme SSD and 2 GB gddr5 graphic card .all work completed for this poresar,5,2 months ago, Dausa District,1,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Perfect product!,"The product is great!!! The packaging is also good and the seller even included a thermal paste with it, ty!",5,5 months ago, Shillong,1,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Must buy!,High Parfomence Processor product packing best and condition good ??,5,9 days ago, Malda,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Unsatisfactory,Do not buy a 4th generation processor it has a problem,1,17 days ago, Agra,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=1,Intel I7,"9,000",Excellent,Good,5,2 months ago, Bharatpur District,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=2,Intel I7,"9,000",Good quality product,Good product ?? ??,4,3 months ago, Nepanagar,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=2,Intel I7,"9,000",Worth the money,Best performance ????,4,4 months ago, Baberu,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=2,Intel I7,"9,000",Mind-blowing purchase,Excellent,5,4 months ago, Allahabad,0,0
itmdyzqrz3bgz2du,intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor,https://www.flipkart.com/intel-i7-4790-4-ghz-lga-1150-socket-cores-desktop-processor/product-reviews/itmdyzqrz3bgz2du?page=2,Intel I7,"9,000",Classy product,Very nice product.... No problem,5,5 months ago, Bansberia,0,0
itmb3b75a2fde796,intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmb3b75a2fde796?page=1,Intel 3570K,"4,000",Super!,It is really a good processor in this price point,5,"Mar, 2020", Krishnanagar,3,0
itmb3b75a2fde796,intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmb3b75a2fde796?page=1,Intel 3570K,"4,000",Super!,Good processor gives me 4Ghz for all 4 cores.,5,"Aug, 2020", Attingal,2,0
itmb3b75a2fde796,intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor,https://www.flipkart.com/intel-3570k-3-4-ghz-lga-1155-socket-4-cores-desktop-processor/product-reviews/itmb3b75a2fde796?page=1,Intel 3570K,"4,000",Good choice,The product is in good condition & working fine.,4,"Jul, 2020", Jamshedpur,2,0
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Just wow!,The item is working great. Upgraded the pc from core to duo to i5 with 240 gb SSD and 8 gb DDR3 ram. Now the pc works great. Loving it.,5,"Jan, 2021", Agartala,72,12
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Worth every penny,Performance is great. Well packaged. Thermal paste also provided. Thanks to seller and flipkart.,5,"May, 2022", Kushalanagara,23,3
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Mind-blowing purchase,"Processor received is in good condition, tested with H61 motherboard, working fine. But there is no replacement option, so buy at your own risk...",5,"May, 2021", Kudchi,34,12
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Value-for-money,Overpriced but ok if we pair it with gt 1030 or higher we can play many games with good fps,4,"Apr, 2021", Ongole,7,1
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Brilliant,Superb quality ??7jan it's delivery DONE ?? am happy ?? it's working fine ??In 2094Rs...I have i5 3rd gen And also termal pest . Almost 80RsSaler are very good .I appreciate your work brother ??I hope it's working Long Day by Day,5,"Jan, 2023", Dharmanagar,14,4
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Best in the market!,"Killer for its price but do remember if you are going to game on it and you dont have the AC in the room you will need a decent CPU cooler, deepcool gammax will work. Otherwise during gaming your CPU will downclock itself due to the overheating and your games will stutter and you wont even come to know why is it even happening. ???",5,"Jun, 2021", New Delhi,6,1
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Classy product,good packing thanks to seller .processor is good working but price is high.,5,"Jan, 2020", Vaishali District,18,7
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Worth the money,Work's fine new like condition,4,"May, 2022", Kolkata,3,0
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Value-for-money,Product is received in working condition. it's may be used product and the packaging quality is very poor. It worked with zebronics h-61 motherboard and performance is good,4,"Apr, 2021", Chandannagar,2,0
itm97440420a734d,intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor,https://www.flipkart.com/intel-i5-3570-3-4-ghz-upto-4-lga-1155-socket-cores-threads-8-mb-smart-cache-desktop-processor/product-reviews/itm97440420a734d?page=1,Intel I5,"3,000",Very Good,"This is expensive, no doubts. But working very good and well packed also by computer parts. And I am noticing one thing that you can upload only the photo of processor in review. Processor is reaching at 3.71 GHz, when I put load on it.And it's without any thermal paste",4,"Nov, 2020", Una,11,9
